Sku,Click Cnt,Sale Qty,Live Stock,Initital Stock,Size Count,Offer,Category,Brand,MRP,Special Price,Padded
101478,0,0,2,0,2,Buy 1 Get 1 Free,Bra,,100,0,
101505,0,0,0,0,0,Buy 1 Get 1 Free,Bra,,0,0,
101479,105,2,44,59,3,Buy 2 For 1049,Sportswear,Liberti World,699,0,Padded
101506,207,3,49,45,2,Buy 2 For 1049,Sportswear,Liberti World,699,0,Padded
101480,192,7,224,244,3,Buy 2 For 1049,Sportswear,Liberti World,649,0,Padded
101507,0,0,0,0,0,Buy 2 For 1049,Sportswear,Shyle,999,0,Padded
101481,0,0,0,0,0,Buy 2 For 1049,Sportswear,Shyle,999,0,Padded
101508,0,0,0,0,0,Buy 2 For 1049,Sportswear,Shyle,999,0,Padded
101482,0,0,0,0,0,Buy 2 For 1049,Sportswear,Shyle,999,0,Padded
101509,0,0,0,0,0,Buy 2 For 1049,Sportswear,Shyle,999,0,Padded
101483,0,0,0,0,0,Buy 2 For 1049,Sportswear,Shyle,999,0,Padded
101510,80,7,26,49,3,Buy 2 For 1049,Sportswear,Shyle,999,0,Padded
101484,0,0,-1,0,1,Buy 2 For 1049,Sportswear,Shyle,999,0,Padded
101511,0,0,0,0,0,Buy 2 For 1049,Sportswear,Shyle,999,0,Padded
101485,0,0,0,0,0,Buy 2 For 1049,Sportswear,Shyle,999,0,Padded
101512,176,1,6,0,1,Buy 2 For 1049,Sportswear,Shyle,999,0,Padded
101486,196,2,14,17,1,Buy 2 For 1049,Sportswear,Shyle,999,0,Padded
101513,69,3,78,89,3,Buy 2 For 1049,Sportswear,Shyle,999,0,Padded
101487,23,0,19,20,1,Buy 2 For 1049,Sportswear,Shyle,999,0,Padded
101514,1,0,13,0,3,Buy 2 For 1049,Sportswear,Shyle,999,0,Padded
101488,0,0,0,0,0,Buy 2 For 1049,Sportswear,Shyle,999,0,Padded
101515,0,0,0,0,0,Buy 2 For 1049,Sportswear,Cross & Pearl,599,0,Non-Padded
101489,0,0,0,0,0,Buy 2 For 1049,Sportswear,Shyle,999,0,Padded
101516,343,2,7,12,1,Buy 2 For 1049,Sportswear,Shyle,999,0,Padded
101490,135,0,16,18,1,Buy 2 For 1049,Sportswear,Shyle,999,0,Padded
101517,2,0,18,18,1,Buy 2 For 1049,Sportswear,Shyle,999,0,Padded
101491,0,0,0,0,0,Buy 2 For 1049,Sportswear,Jockey,549,0,Padded
101518,0,0,0,0,0,Buy 2 For 1049,Sportswear,Jockey,549,0,Padded
101492,0,0,0,0,0,Buy 2 For 1049,Sportswear,Jockey,549,0,Padded
101519,0,0,0,0,0,Buy 2 For 1049,Sportswear,Jockey,549,0,Padded
101493,0,0,0,0,0,Buy 2 For 1049,Sportswear,Jockey,199,0,Padded
101520,0,0,0,0,0,Buy 2 For 1049,Sportswear,Jockey,199,0,Padded
101494,0,0,0,0,0,Buy 2 For 1049,Sportswear,Jockey,199,0,Padded
101521,0,0,0,0,0,Buy 2 For 1049,Sportswear,Jockey,199,0,Padded
101495,0,0,0,0,0,Buy 2 For 1049,Sportswear,Jockey,549,0,Padded
101522,0,0,0,0,0,Buy 2 For 1049,Sportswear,Jockey,549,0,Padded
101496,0,0,0,0,0,Buy 2 For 1049,Sportswear,Cross & Pearl,599,0,Non-Padded
101523,0,0,0,0,0,Buy 2 For 1049,Sportswear,Laavian,625,0,Padded
101497,0,0,0,0,0,Buy 2 For 1049,Sportswear,Laavian,625,0,Padded
101524,0,0,0,0,0,Buy 2 For 1049,Sportswear,Amante,995,0,Non-Padded
101498,0,0,3,0,1,Buy 2 For 1049,Sportswear,Shyle,999,0,Padded
101525,0,0,0,0,0,Buy 2 For 1049,Sportswear,Shyle,999,0,Padded
101499,0,0,0,0,0,Buy 2 For 1049,Sportswear,Shyle,999,0,Padded
101526,0,0,63,63,3,Buy 2 For 1049,Sportswear,Shyle,999,0,Padded
101500,0,0,0,0,0,Buy 2 For 1049,Sportswear,Shyle,999,0,Padded
101527,0,0,0,0,0,Buy 2 For 1049,Sportswear,Shyle,999,0,Padded
101501,1,0,0,0,0,Buy 2 For 1049,Sportswear,Shyle,999,0,Padded
101528,0,0,0,0,0,Buy 2 For 1049,Sportswear,Shyle,999,0,Padded
101502,1,0,0,0,0,Buy 2 For 1049,Sportswear,Shyle,999,0,Padded
101529,0,0,0,0,0,Buy 2 For 1049,Sportswear,Shyle,999,0,Padded
101503,257,2,2,0,1,Buy 2 For 1049,Sportswear,Shyle,999,0,Padded
101530,135,5,6,21,1,Buy 2 For 1049,Sportswear,Shyle,999,0,Padded
101504,0,0,0,0,0,Buy 2 For 1049,Sportswear,Shyle,999,0,Padded
101531,131,1,13,15,1,Buy 2 For 1049,Sportswear,Shyle,999,0,Padded
101505,0,0,0,0,0,Buy 2 For 1049,Sportswear,Shyle,999,0,Padded
101532,62,0,46,46,1,Buy 2 For 1049,Sportswear,Shyle,999,0,Padded
101506,49,2,47,54,2,Buy 2 For 1049,Sportswear,Shyle,999,0,Padded
101533,0,0,0,0,0,Buy 2 For 1049,Sportswear,Shyle,999,0,Padded
101507,1,0,0,0,0,Buy 2 For 1049,Sportswear,Shyle,999,0,Padded
101534,90,6,34,40,3,Buy 2 For 1049,Sportswear,Shyle,999,0,Padded
101508,207,2,12,15,1,Buy 2 For 1049,Sportswear,Shyle,999,0,Padded
101535,0,0,0,0,0,Buy 2 For 1049,Sportswear,Shyle,999,0,Padded
101509,0,0,0,0,0,Buy 2 For 1049,Sportswear,Shyle,999,0,Padded
101536,36,2,42,60,2,Buy 2 For 1049,Sportswear,Shyle,999,0,Padded
101510,0,0,4,0,2,Buy 2 For 1049,Sportswear,Shyle,999,0,Padded
101537,40,1,48,55,2,Buy 2 For 1049,Sportswear,Shyle,999,0,Padded
101511,76,4,168,185,3,Buy 2 For 1049,Sportswear,Shyle,999,0,Padded
101538,11,0,0,0,0,Buy 2 For 1049,Sportswear,Shyle,999,0,Padded
101512,75,0,0,0,2,Buy 2 For 1049,Sportswear,Shyle,999,0,Padded
101539,442,21,45,95,2,Buy 2 For 1049,Sportswear,Shyle,999,0,Padded
101513,1,0,0,0,0,Buy 2 For 1049,Sportswear,Shyle,999,0,Padded
101540,0,0,0,0,0,Buy 2 For 1049,Sportswear,Shyle,999,0,Padded
101514,0,0,0,0,0,Buy 2 For 1049,Sportswear,Shyle,999,0,Padded
101541,156,1,8,0,1,Buy 2 For 1049,Sportswear,Shyle,999,0,Padded
101515,0,0,0,0,0,Buy 2 For 1049,Sportswear,Shyle,999,0,Padded
101542,0,0,0,0,0,Buy 2 For 1049,Sportswear,Shyle,999,0,Padded
101516,0,0,0,0,0,Buy 2 For 1049,Sportswear,Shyle,999,0,Padded
101543,0,0,0,0,0,Buy 2 For 1049,Sportswear,Shyle,999,0,Padded
101517,1,0,0,0,0,Buy 2 For 1049,Sportswear,Shyle,999,0,Padded
101544,0,0,0,0,0,Buy 2 For 1049,Sportswear,Shyle,999,0,Padded
101518,1,0,0,0,0,Buy 2 For 1049,Sportswear,Shyle,999,0,Padded
101545,0,0,0,0,0,Buy 2 For 1049,Sportswear,Shyle,999,0,Padded
101519,0,0,0,0,0,Buy 2 For 1049,Sportswear,Shyle,999,0,Padded
101546,4,0,0,0,0,Buy 2 For 1049,Sportswear,Shyle,999,0,Padded
101520,2,0,0,0,0,Buy 2 For 1049,Sportswear,Shyle,999,0,Padded
101547,1,0,0,0,0,Buy 2 For 1049,Sportswear,Shyle,999,0,Padded
101521,1,0,0,0,0,Buy 2 For 1049,Sportswear,Shyle,999,0,Padded
101548,0,0,0,0,0,Buy 2 For 1049,Sportswear,Shyle,999,0,Padded
101522,0,0,0,0,0,Buy 2 For 1049,Sportswear,Shyle,999,0,Padded
101549,0,0,0,0,0,Buy 2 For 1049,Sportswear,Shyle,999,0,Padded
101523,0,0,0,0,0,Buy 2 For 1049,Sportswear,Shyle,999,0,Padded
101550,1,0,0,0,0,Buy 2 For 1049,Sportswear,Shyle,999,0,Padded
101524,0,0,0,0,0,Buy 2 For 1049,Sportswear,Shyle,999,0,Padded
101551,0,0,0,0,0,Buy 2 For 1049,Sportswear,Shyle,999,0,Padded
101525,0,0,0,0,0,Buy 2 For 1049,Sportswear,Shyle,999,0,Padded
101552,0,0,0,0,0,Buy 2 For 1049,Sportswear,Shyle,999,0,Padded
101526,3,0,0,0,0,Buy 2 For 1049,Sportswear,Shyle,999,0,Padded
101553,1,0,0,0,0,Buy 2 For 1049,Sportswear,Shyle,999,0,Padded
101527,0,0,0,0,0,Buy 2 For 1049,Sportswear,Shyle,999,0,Padded
101554,1,0,0,0,0,Buy 2 For 1049,Sportswear,Shyle,999,0,Padded
101528,111,7,31,46,3,Buy 2 For 1049,Sportswear,Shyle,999,0,Padded
101555,153,6,21,28,2,Buy 2 For 1049,Sportswear,Shyle,999,0,Padded
101529,171,2,46,54,4,Buy 2 For 1049,Sportswear,Shyle,999,0,Padded
101556,1,0,0,0,0,Buy 2 For 1049,Sportswear,Shyle,999,0,Padded
101530,1,0,0,0,0,Buy 2 For 1049,Sportswear,Shyle,999,0,Padded
101557,3,0,0,0,0,Buy 2 For 1049,Sportswear,Shyle,999,0,Padded
101531,115,4,63,71,3,Buy 2 For 1049,Sportswear,Shyle,999,0,Padded
101558,43,1,27,12,3,Buy 2 For 1049,Sportswear,Shyle,999,0,Padded
101532,2,0,0,0,0,Buy 2 For 1049,Sportswear,Shyle,999,0,Padded
101559,131,0,32,34,1,Buy 2 For 1049,Sportswear,Shyle,999,0,Padded
101533,0,0,0,0,0,Buy 2 For 1049,Sportswear,Shyle,999,0,Padded
101560,0,0,0,0,0,Buy 2 For 1049,Sportswear,Shyle,999,0,Padded
101534,0,0,0,0,0,Buy 2 For 1049,Sportswear,Shyle,999,0,Padded
101561,0,0,0,0,0,Buy 2 For 1049,Sportswear,Shyle,999,0,Padded
101535,0,0,0,0,0,Buy 2 For 1049,Sportswear,Shyle,999,0,Padded
101562,1,0,0,0,0,Buy 2 For 1049,Sportswear,Shyle,999,0,Padded
101536,158,4,74,91,3,Buy 2 For 1049,Sportswear,Shyle,999,0,Padded
101563,997,4,3,21,1,Buy 2 For 1049,Sportswear,Shyle,999,0,Padded
101537,0,0,0,0,0,Buy 2 For 1049,Sportswear,Shyle,999,0,Padded
101564,0,0,0,0,0,Buy 2 For 1049,Sportswear,Shyle,999,0,Padded
101538,1,0,0,0,0,Buy 2 For 1049,Sportswear,Shyle,999,0,Padded
101565,0,0,0,0,0,Buy 2 For 1049,Sportswear,Shyle,999,0,Padded
101539,76,0,10,11,2,Buy 2 For 1049,Sportswear,Shyle,999,0,Padded
101566,81,1,6,0,1,Buy 2 For 1049,Sportswear,Shyle,999,0,Padded
101540,60,1,3,0,1,Buy 2 For 1049,Sportswear,Shyle,999,0,Padded
101567,10,0,0,0,0,Buy 2 For 1049,Sportswear,Shyle,999,0,Padded
101541,0,0,0,0,0,Buy 2 For 1049,Sportswear,Shyaway,999,0,Padded
101568,3,0,0,0,0,Buy 2 For 1049,Sportswear,Shyaway,999,0,Padded
101542,0,0,0,0,0,Buy 2 For 1049,Sportswear,Shyaway,999,0,Padded
101569,2,0,0,0,0,Buy 2 For 1049,Sportswear,Shyaway,999,0,Padded
101543,0,0,0,0,0,Buy 2 For 1049,Sportswear,Shyaway,999,0,Padded
101570,0,0,0,0,0,Buy 2 For 1049,Sportswear,Shyaway,999,0,Padded
101544,18,0,1,0,1,Buy 2 For 1049,Sportswear,Shyaway,999,0,Padded
101571,0,0,0,0,0,Buy 2 For 1049,Sportswear,Shyaway,999,0,Padded
101545,1,0,0,0,0,Buy 2 For 1049,Sportswear,Shyaway,999,0,Padded
101572,4,0,0,0,0,Buy 2 For 1049,Sportswear,Shyaway,999,0,Padded
101546,170,7,30,54,3,Buy 2 For 1049,Sportswear,Shyle,999,0,Padded
101573,0,0,0,0,0,Buy 2 For 1049,Sportswear,Shyle,999,0,Padded
101547,1,0,0,0,0,Buy 2 For 1049,Sportswear,Shyle,999,0,Padded
101574,61,4,1,15,2,Buy 2 For 1049,Sportswear,Shyle,999,0,Padded
101548,3,0,0,0,0,Buy 2 For 1049,Sportswear,Shyle,999,0,Padded
101575,0,0,1,0,1,Buy 2 For 1049,Sportswear,Shyle,999,0,Padded
101549,40,1,7,0,1,Buy 2 For 1049,Sportswear,Shyle,999,0,Padded
101576,0,0,0,0,0,Buy 2 For 1049,Sportswear,United Classic,999,0,Padded
101550,0,0,0,0,0,Buy 2 For 1049,Sportswear,United Classic,999,0,Padded
101577,0,0,0,0,0,Buy 2 For 1049,Sportswear,United Classic,999,0,Padded
101551,0,0,0,0,0,Buy 2 For 1049,Sportswear,United Classic,999,0,Padded
101578,0,0,0,0,0,Buy 2 For 1049,Sportswear,United Classic,999,0,Padded
101552,24,0,4,0,1,Buy 2 For 1049,Sportswear,United Classic,999,0,Padded
101579,2,0,0,0,0,Buy 2 For 1049,Sportswear,United Classic,999,0,Padded
101553,0,0,0,0,0,Buy 2 For 1049,Sportswear,United Classic,999,0,Padded
101580,21,0,0,0,0,Buy 2 For 1049,Sportswear,Shyle,999,0,Padded
101554,6,0,-1,0,1,Buy 2 For 1049,Sportswear,Shyle,999,0,Padded
101581,41,1,1,15,1,Buy 2 For 1049,Sportswear,Shyle,999,0,Padded
101555,9,0,0,0,0,Buy 2 For 1049,Sportswear,Shyle,999,0,Padded
101582,12,0,0,0,0,Buy 2 For 1049,Sportswear,Shyle,999,0,Padded
101556,6,0,0,0,0,Buy 2 For 1049,Sportswear,Shyle,999,0,Padded
101583,0,0,0,0,0,Buy 2 For 1049,Sportswear,Shyle,999,0,Padded
101557,0,0,0,0,0,Buy 2 For 1049,Sportswear,Shyle,999,0,Padded
101584,0,0,0,0,0,Buy 2 For 1049,Sportswear,Shyle,999,0,Padded
101558,0,0,0,0,0,Buy 2 For 1049,Sportswear,Shyle,999,0,Padded
101585,0,0,0,0,0,Buy 2 For 1049,Sportswear,Shyle,999,0,Padded
101559,0,0,0,0,0,Buy 2 For 1049,Sportswear,Shyle,999,0,Padded
101586,0,0,0,0,0,Buy 2 For 1049,Sportswear,Shyle,999,0,Padded
101560,0,0,0,0,0,Buy 2 For 1049,Sportswear,Shyle,999,0,Padded
101587,134,1,34,41,2,Buy 2 For 1049,Sportswear,Liberti World,699,0,Padded
101561,79,3,46,50,3,Buy 2 For 1049,Sportswear,Liberti World,699,0,Padded
101588,0,0,1,0,1,Buy 2 For 1049,Sportswear,Shyle,999,0,Padded
101562,0,0,1,0,1,Buy 2 For 1049,Sportswear,Shyle,999,0,Padded
101589,0,0,1,0,1,Buy 2 For 1049,Sportswear,Shyle,999,0,Padded
101563,0,0,1,0,1,Buy 2 For 1049,Sportswear,Shyle,999,0,Padded
101590,0,0,1,0,1,Buy 2 For 1049,Sportswear,Shyle,999,0,Padded
101564,0,0,1,0,1,Buy 2 For 1049,Sportswear,Shyle,999,0,Padded
101591,0,0,0,0,0,Buy 2 For 1099,Lingerie Set,Inner Sense,1099,0,Non-Padded
101565,0,0,0,0,0,Buy 2 For 1099,Lingerie Set,Inner Sense,1099,0,Non-Padded
101592,0,0,0,0,0,Buy 2 For 1099,Lingerie Set,Liberti World,1099,0,Padded
101566,2,0,0,0,0,Buy 2 For 1099,Lingerie Set,Liberti World,1099,0,Padded
101593,1,0,0,0,0,Buy 2 For 1099,Lingerie Set,Liberti World,1099,0,Padded
101567,0,0,0,0,0,Buy 2 For 1099,Lingerie Set,Liberti World,1099,0,Non-Padded
101594,0,0,0,0,0,Buy 2 For 1099,Lingerie Set,Liberti World,1099,0,Padded
101568,0,0,0,0,0,Buy 2 For 1099,Lingerie Set,Liberti World,1099,0,Padded
101595,0,0,0,0,0,Buy 2 For 1099,Lingerie Set,Liberti World,1099,0,Padded
101569,0,0,0,0,0,Buy 2 For 1099,Lingerie Set,Liberti World,1099,0,Padded
101596,0,0,0,0,0,Buy 2 For 1099,Lingerie Set,Liberti World,1099,0,Padded
101570,0,0,0,0,0,Buy 2 For 1099,Lingerie Set,Susie,999,0,Padded
101597,0,0,0,0,0,Buy 2 For 1099,Lingerie Set,Susie,799,0,Padded
101571,30,0,0,0,0,Buy 2 For 1099,Lingerie Set,Susie,999,0,Padded
101598,0,0,0,0,0,Buy 2 For 1099,Lingerie Set,Susie,799,0,Padded
101572,564,0,1,0,1,Buy 2 For 1099,Lingerie Set,Susie,999,0,Non-Padded
101599,1,0,0,0,0,Buy 2 For 1099,Lingerie Set,Susie,999,0,Non-Padded
101573,0,0,0,0,0,Buy 2 For 1099,Lingerie Set,Susie,999,0,Non-Padded
101600,0,0,0,0,0,Buy 2 For 1099,Lingerie Set,Susie,999,0,Non-Padded
101574,287,1,0,0,0,Buy 2 For 1099,Lingerie Set,Susie,999,0,Non-Padded
101601,0,0,0,0,0,Buy 2 For 1099,Lingerie Set,Susie,999,0,Non-Padded
101575,20,0,0,0,0,Buy 2 For 1099,Lingerie Set,Susie,999,0,Non-Padded
101602,1,0,0,0,0,Buy 2 For 1099,Lingerie Set,Susie,999,0,Non-Padded
101576,2,0,0,0,0,Buy 2 For 1099,Lingerie Set,Susie,999,0,Non-Padded
101603,0,0,0,0,0,Buy 2 For 1099,Lingerie Set,Susie,999,0,Non-Padded
101577,1,0,1,0,1,Buy 2 For 1099,Lingerie Set,Susie,999,0,Non-Padded
101604,5,0,0,0,0,Buy 2 For 1099,Lingerie Set,Susie,999,0,Non-Padded
101578,0,0,0,0,0,Buy 2 For 1099,Lingerie Set,Susie,999,0,Padded
101605,0,0,0,0,0,Buy 2 For 1099,Lingerie Set,Susie,999,0,Padded
101579,283,2,174,180,9,Buy 2 For 1099,Lingerie Set,Taabu,999,0,Padded
101606,0,0,0,0,0,Buy 2 For 1099,Lingerie Set,Taabu,999,0,Padded
101580,0,0,0,0,0,Buy 2 For 1099,Lingerie Set,Taabu,999,0,Padded
101607,0,0,0,0,0,Buy 2 For 1099,Lingerie Set,Taabu,999,0,Padded
101581,1,0,0,0,0,Buy 2 For 1099,Lingerie Set,Taabu,999,0,Padded
101608,436,15,183,200,10,Buy 2 For 1099,Lingerie Set,Taabu,999,0,Padded
101582,1,0,0,0,0,Buy 2 For 1099,Lingerie Set,Taabu,999,0,Padded
101609,562,15,160,180,9,Buy 2 For 1099,Lingerie Set,Taabu,999,0,Padded
101583,0,0,0,0,0,Buy 2 For 1099,Lingerie Set,Taabu,999,0,Padded
101610,0,0,0,0,0,Buy 2 For 1099,Lingerie Set,Taabu,999,0,Padded
101584,360,13,203,220,11,Buy 2 For 1099,Lingerie Set,Taabu,999,0,Padded
101611,161,4,214,220,11,Buy 2 For 1099,Lingerie Set,Taabu,999,0,Padded
101585,202,6,212,220,11,Buy 2 For 1099,Lingerie Set,Taabu,999,0,Padded
101612,191,7,208,220,11,Buy 2 For 1099,Lingerie Set,Taabu,999,0,Padded
101586,138,6,214,220,11,Buy 2 For 1099,Lingerie Set,Taabu,999,0,Padded
101613,175,5,212,220,11,Buy 2 For 1099,Lingerie Set,Taabu,999,0,Padded
101587,0,0,0,0,0,Buy 2 For 1099,Lingerie Set,Taabu,999,0,Padded
101614,141,6,214,220,11,Buy 2 For 1099,Lingerie Set,Taabu,999,0,Padded
101588,231,8,209,220,11,Buy 2 For 1099,Lingerie Set,Taabu,999,0,Padded
101615,315,4,213,220,11,Buy 2 For 1099,Lingerie Set,Taabu,999,0,Padded
101589,319,0,30,34,3,Buy 2 For 1299,Bra,Shyle,1099,0,Padded
101616,134,4,55,46,5,Buy 2 For 1299,Bra,Shyle,1099,0,Padded
101590,104,0,4,0,1,Buy 2 For 1299,Bra,Shyle,1099,0,Padded
101617,87,3,69,58,7,Buy 2 For 1299,Bra,Liberti World,999,0,Non-Padded
101591,50,1,15,0,4,Buy 2 For 1299,Bra,Shyle,1099,0,Padded
101618,41,1,18,14,4,Buy 2 For 1299,Bra,Shyle,1099,0,Padded
101592,38,0,123,125,5,Buy 2 For 1299,Bra,Shyle,1099,0,Non-Padded
101619,38,1,7,0,1,Buy 2 For 1299,Bra,Shyle,1099,0,Padded
101593,30,0,7,0,1,Buy 2 For 1299,Bra,Shyle,1099,0,Padded
101620,24,0,53,54,2,Buy 2 For 1299,Bra,Shyle,1099,0,Non-Padded
101594,21,0,36,24,4,Buy 2 For 1299,Bra,Shyle,1099,0,Non-Padded
101621,17,0,29,23,4,Buy 2 For 1299,Bra,Shyle,1099,0,Non-Padded
101595,14,0,11,11,1,Buy 2 For 1299,Bra,Shyle,1099,0,Padded
101622,12,0,9,0,1,Buy 2 For 1299,Bra,Shyle,1099,0,Padded
101596,0,0,0,0,0,Buy 2 For 1299,Bra,Shyle,1099,0,Padded
101623,0,0,0,0,0,Buy 2 For 1299,Bra,Shyle,1099,0,Padded
101597,0,0,0,0,0,Buy 2 For 1299,Bra,Shyle,1099,0,Padded
101624,0,0,0,0,0,Buy 2 For 1299,Bra,Shyle,1099,0,Padded
101598,0,0,0,0,0,Buy 2 For 1299,Bra,Shyle,1099,0,Padded
101625,0,0,0,0,0,Buy 2 For 1299,Bra,Shyle,1099,0,Padded
101599,0,0,0,0,0,Buy 2 For 1299,Bra,Shyle,1099,0,Padded
101626,0,0,0,0,0,Buy 2 For 1299,Bra,Shyle,1099,0,Padded
101600,42,0,28,29,3,Buy 2 For 1299,Bra,Shyle,1099,0,Padded
101627,0,0,1,0,1,Buy 2 For 1299,Bra,Shyle,1099,0,Non-Padded
101601,177,1,70,59,8,Buy 2 For 1299,Bra,Liberti World,999,0,Non-Padded
101628,53,1,120,89,9,Buy 2 For 1299,Bra,Liberti World,999,0,Non-Padded
101602,46,0,3,0,1,Buy 2 For 1299,Bra,Shyle,1099,0,Padded
101629,4,0,13,13,1,Buy 2 For 1299,Bra,Shyle,1099,0,Padded
101603,0,0,0,0,0,Buy 2 For 1299,Bra,Shyle,1099,0,Padded
101630,425,14,377,409,18,Buy 2 For 1299,Bra,Susie,999,0,Non-Padded
101604,228,1,52,42,7,Buy 2 For 1299,Bra,Shyle,1099,0,Padded
101631,212,1,310,340,18,Buy 2 For 1299,Bra,Susie,999,0,Non-Padded
101605,154,2,380,384,18,Buy 2 For 1299,Bra,Susie,999,0,Non-Padded
101632,150,5,371,393,18,Buy 2 For 1299,Bra,Susie,999,0,Non-Padded
101606,147,1,69,55,9,Buy 2 For 1299,Bra,Shyle,1099,0,Padded
101633,112,2,438,451,18,Buy 2 For 1299,Bra,Susie,999,0,Non-Padded
101607,103,1,501,510,18,Buy 2 For 1299,Bra,Susie,999,0,Non-Padded
101634,101,0,3,0,2,Buy 2 For 1299,Bra,Shyle,1099,0,Padded
101608,94,2,28,17,5,Buy 2 For 1299,Bra,Shyle,1099,0,Padded
101635,89,1,542,552,18,Buy 2 For 1299,Bra,Susie,999,0,Non-Padded
101609,81,1,358,366,18,Buy 2 For 1299,Bra,Susie,999,0,Non-Padded
101636,67,0,23,0,3,Buy 2 For 1299,Bra,Shyle,1099,0,Non-Padded
101610,63,2,47,24,7,Buy 2 For 1299,Bra,Shyle,1099,0,Padded
101637,62,4,43,24,7,Buy 2 For 1299,Bra,Shyle,1099,0,Padded
101611,59,0,59,32,7,Buy 2 For 1299,Bra,Shyle,1099,0,Padded
101638,54,0,494,498,18,Buy 2 For 1299,Bra,Susie,999,0,Non-Padded
101612,52,0,4,0,1,Buy 2 For 1299,Bra,Shyle,1099,0,Padded
101639,52,0,37,22,5,Buy 2 For 1299,Bra,Shyle,1099,0,Padded
101613,51,2,64,37,7,Buy 2 For 1299,Bra,Shyle,1099,0,Padded
101640,47,1,26,11,4,Buy 2 For 1299,Bra,Shyle,1099,0,Padded
101614,46,1,9,0,3,Buy 2 For 1299,Bra,Shyle,1099,0,Padded
101641,33,0,4,0,2,Buy 2 For 1299,Bra,Shyle,1099,0,Non-Padded
101615,31,0,1,0,1,Buy 2 For 1299,Bra,Shyle,1099,0,Padded
101642,30,1,0,0,2,Buy 2 For 1299,Bra,Shyle,1099,0,Padded
101616,29,0,7,0,2,Buy 2 For 1299,Bra,Shyle,1099,0,Padded
101643,28,0,34,27,3,Buy 2 For 1299,Bra,Shyle,1099,0,Padded
101617,24,0,25,15,4,Buy 2 For 1299,Bra,Shyle,1099,0,Padded
101644,23,0,2,0,1,Buy 2 For 1299,Bra,Shyle,1099,0,Padded
101618,22,1,2,0,2,Buy 2 For 1299,Bra,Shyle,1099,0,Padded
101645,21,0,11,12,1,Buy 2 For 1299,Bra,Shyle,1099,0,Padded
101619,20,0,24,25,2,Buy 2 For 1299,Bra,Shyle,1099,0,Padded
101646,19,2,51,45,3,Buy 2 For 1299,Bra,Shyle,1099,0,Padded
101620,19,1,31,26,3,Buy 2 For 1299,Bra,Shyle,1099,0,Padded
101647,18,0,18,0,4,Buy 2 For 1299,Bra,Shyle,1099,0,Padded
101621,17,0,15,15,1,Buy 2 For 1299,Bra,Shyle,1099,0,Padded
101648,16,0,14,12,2,Buy 2 For 1299,Bra,Shyle,1099,0,Non-Padded
101622,14,2,47,49,4,Buy 2 For 1299,Bra,Shyle,1099,0,Padded
101649,14,1,13,0,3,Buy 2 For 1299,Bra,Shyle,1099,0,Padded
101623,13,0,28,15,3,Buy 2 For 1299,Bra,Shyle,1099,0,Padded
101650,13,0,17,0,3,Buy 2 For 1299,Bra,Shyle,1099,0,Padded
101624,12,1,7,0,2,Buy 2 For 1299,Bra,Shyle,1099,0,Padded
101651,12,1,3,0,1,Buy 2 For 1299,Bra,Shyle,1099,0,Padded
101625,11,1,3,0,2,Buy 2 For 1299,Bra,Shyle,1099,0,Padded
101652,10,0,12,0,2,Buy 2 For 1299,Bra,Shyle,1099,0,Padded
101626,9,0,18,18,1,Buy 2 For 1299,Bra,Shyle,1099,0,Padded
101653,9,0,6,0,1,Buy 2 For 1299,Bra,Shyle,1099,0,Padded
101627,1,1,6,0,1,Buy 2 For 1299,Bra,Shyle,1099,0,Padded
101654,0,0,1,0,1,Buy 2 For 1299,Bra,Shyle,1099,0,Non-Padded
101628,0,0,2,0,1,Buy 2 For 1299,Bra,Shyle,1099,0,Padded
101655,0,0,0,0,0,Buy 2 For 1299,Bra,Shyle,1099,0,Padded
101629,0,0,0,0,0,Buy 2 For 1299,Bra,Shyle,1099,0,Padded
101656,0,0,1,0,1,Buy 2 For 1299,Bra,Shyle,1099,0,Non-Padded
101630,0,0,0,0,0,Buy 2 For 1299,Bra,Shyle,1099,0,Padded
101657,0,0,0,0,0,Buy 2 For 1299,Bra,Shyle,1099,0,Padded
101631,0,0,0,0,0,Buy 2 For 1299,Bra,Shyle,1099,0,Padded
101658,0,0,0,0,0,Buy 2 For 1299,Bra,Shyle,1099,0,Padded
101632,0,0,0,0,0,Buy 2 For 1999,Lingerie Set,Shyle,1899,0,Padded
101659,0,0,0,0,0,Buy 2 For 1999,Lingerie Set,Shyle,1899,0,Padded
101633,0,0,0,0,0,Buy 2 For 1999,Lingerie Set,Shyle,1899,0,Padded
101660,0,0,0,0,0,Buy 2 For 1999,Lingerie Set,Shyle,1899,0,Padded
101634,0,0,0,0,0,Buy 2 For 1999,Lingerie Set,Shyle,1899,0,Padded
101661,0,0,0,0,0,Buy 2 For 1999,Lingerie Set,Shyle,1899,0,Padded
101635,0,0,0,0,0,Buy 2 For 1999,Lingerie Set,Shyle,1899,0,Padded
101662,2,0,0,0,0,Buy 2 For 1999,Lingerie Set,Shyle,1899,0,Padded
101636,0,0,0,0,0,Buy 2 For 1999,Lingerie Set,Shyle,1899,0,Padded
101663,0,0,0,0,0,Buy 2 For 1999,Lingerie Set,Inner Sense,1899,0,Non-Padded
101637,1,0,0,0,0,Buy 2 For 1999,Lingerie Set,Shyle,1899,0,Padded
101664,0,0,0,0,0,Buy 2 For 1999,Lingerie Set,Shyle,1899,0,Padded
